file,task_idx,step_id,step,atomic_step,labels,vague_words,action_id
00022-gmuS7Wgsbrx\tasks-island_0.json,109,5,Arrange the clothes.,Place clothes on surface.,clothes,surface,place_on
00022-gmuS7Wgsbrx\tasks-island_0.json,123,3,Arrange the shampoo.,Place shampoo on surface.,shampoo,surface,place_on
00022-gmuS7Wgsbrx\tasks-island_0.json,126,1,Move the mouse to a better spot.,Carry the mouse to the better spot.,mouse,spot,carry
00022-gmuS7Wgsbrx\tasks-island_0.json,135,5,Arrange the decoration in the lounge.,Place decoration in receptacle.,decoration,receptacle,place_in
00022-gmuS7Wgsbrx\tasks-island_0.json,141,5,Display the flower vase.,Place flower vase on surface.,flower vase,surface,place_on
00022-gmuS7Wgsbrx\tasks-island_0.json,142,5,Put the bin near the cooking area.,Place the bin near the cooking area.,bin,area,place_on
00022-gmuS7Wgsbrx\tasks-island_0.json,143,1,Move the painting to the easel area.,Carry the painting to the easel area.,painting,area,carry
00022-gmuS7Wgsbrx\tasks-island_0.json,153,3,Arrange the flower vase.,Place flower vase on surface.,flower vase,surface,place_on
00022-gmuS7Wgsbrx\tasks-island_0.json,159,2,Sort them on the book rack.,Place book rack on surface.,book rack,surface,place_on
00022-gmuS7Wgsbrx\tasks-island_0.json,177,5,Arrange the clothes.,Place clothes on surface.,clothes,surface,place_on
00022-gmuS7Wgsbrx\tasks-island_0.json,194,3,Arrange the sofa seat.,Place sofa seat on surface.,sofa seat,surface,place_on
00022-gmuS7Wgsbrx\tasks-island_0.json,202,6,Load the dirty dishes into the dishwasher.,Load items into the dishwasher.,dishwasher,items,load
00022-gmuS7Wgsbrx\tasks-island_0.json,207,3,Arrange the flowerpot in the corner.,Place flowerpot in receptacle.,flowerpot,receptacle,place_in
00022-gmuS7Wgsbrx\tasks-island_0.json,216,3,Arrange flowers in the flower vase.,Place flower vase in receptacle.,flower vase,receptacle,place_in
00022-gmuS7Wgsbrx\tasks-island_0.json,216,6,Move the pouffe to its spot.,Carry the pouffe to the spot.,pouffe,spot,carry
00022-gmuS7Wgsbrx\tasks-island_0.json,219,2,Arrange items in the kitchen lower cabinet.,Place kitchen lower cabinet in receptacle.,kitchen lower cabinet,receptacle,place_in
00022-gmuS7Wgsbrx\tasks-island_0.json,219,6,Set the pitcher on the counter.,Place pitcher on surface.,pitcher,surface,place_on
00022-gmuS7Wgsbrx\tasks-island_0.json,222,3,Organize clothes in the cabinet.,Place cabinet in receptacle.,cabinet,receptacle,place_in
00022-gmuS7Wgsbrx\tasks-island_0.json,224,4,Arrange the sofa seat.,Place sofa seat on surface.,sofa seat,surface,place_on
00022-gmuS7Wgsbrx\tasks-island_0.json,231,1,Tidy the items in the case.,Place case in receptacle.,case,receptacle,place_in
00022-gmuS7Wgsbrx\tasks-island_0.json,231,3,Arrange the cabinet contents.,Place cabinet on surface.,cabinet,surface,place_on
00022-gmuS7Wgsbrx\tasks-island_0.json,232,6,Load the breakfast plates into the dishwasher.,Load items into the dishwasher.,dishwasher,items,load
00022-gmuS7Wgsbrx\tasks-island_0.json,233,6,Keep an eye on the wall clock.,Place items in the wall clock.,wall clock,items,place_in
00022-gmuS7Wgsbrx\tasks-island_0.json,243,2,Arrange the monitor.,Place monitor on surface.,monitor,surface,place_on
00022-gmuS7Wgsbrx\tasks-island_0.json,245,7,Place a book on the rack.,Place items on the book rack.,book rack,items,place_on
00022-gmuS7Wgsbrx\tasks-island_0.json,254,7,Put things in the case.,Place things in the case.,case,things,place_in
00022-gmuS7Wgsbrx\tasks-island_0.json,267,3,Arrange the sofa seat.,Place sofa seat on surface.,sofa seat,surface,place_on
00022-gmuS7Wgsbrx\tasks-island_0.json,279,6,Arrange the shampoo.,Place shampoo on surface.,shampoo,surface,place_on
00022-gmuS7Wgsbrx\tasks-island_0.json,282,2,Position the mouse.,Place mouse on surface.,mouse,surface,place_on
00022-gmuS7Wgsbrx\tasks-island_0.json,282,5,Arrange the sofa seat.,Place sofa seat on surface.,sofa seat,surface,place_on
00022-gmuS7Wgsbrx\tasks-island_0.json,283,6,Position the monitor.,Place monitor on surface.,monitor,surface,place_on
00022-gmuS7Wgsbrx\tasks-island_0.json,285,3,Arrange the flower vase.,Place flower vase on surface.,flower vase,surface,place_on
00022-gmuS7Wgsbrx\tasks-island_0.json,294,5,Arrange the basket of something.,Place basket of something on surface.,basket of something,surface,place_on
00022-gmuS7Wgsbrx\tasks-island_0.json,295,1,Position the computer.,Place computer on surface.,computer,surface,place_on
00022-gmuS7Wgsbrx\tasks-island_0.json,297,2,Position the lamp.,Place lamp on surface.,lamp,surface,place_on
00022-gmuS7Wgsbrx\tasks-island_0.json,299,5,Position the monitor.,Place monitor on surface.,monitor,surface,place_on
00022-gmuS7Wgsbrx\tasks-island_0.json,302,7,Polish the mirror in the dressing area.,Polish the mirror in the dressing area.,mirror,area,polish
00022-gmuS7Wgsbrx\tasks-island_0.json,304,4,Set the knife.,Place knife on surface.,knife,surface,place_on
00022-gmuS7Wgsbrx\tasks-island_0.json,308,7,Arrange the flower vase.,Place flower vase on surface.,flower vase,surface,place_on
00022-gmuS7Wgsbrx\tasks-island_0.json,313,1,Arrange the flower vase.,Place flower vase on surface.,flower vase,surface,place_on
00022-gmuS7Wgsbrx\tasks-island_0.json,316,1,Position the mouse.,Place mouse on surface.,mouse,surface,place_on
00022-gmuS7Wgsbrx\tasks-island_0.json,317,7,Arrange the sofa seat.,Place sofa seat on surface.,sofa seat,surface,place_on
00022-gmuS7Wgsbrx\tasks-island_0.json,325,1,Grab the sunglasses from the dining area.,Pick up the sunglasses from the dining area.,sunglasses,area,pick_up
00022-gmuS7Wgsbrx\tasks-island_0.json,326,3,Put the small items into the basket.,Place the small items in the basket.,basket,items,place_in
00022-gmuS7Wgsbrx\tasks-island_0.json,327,3,Load used towels into the laundry machine.,Load items into the laundry machine.,laundry machine,items,load
00022-gmuS7Wgsbrx\tasks-island_0.json,330,2,Retrieve a cup from the bedroom area.,Pick up the cup from the bedroom area.,cup,area,pick_up
00022-gmuS7Wgsbrx\tasks-island_0.json,336,4,Organize items in the dresser.,Place dresser in receptacle.,dresser,receptacle,place_in
00022-gmuS7Wgsbrx\tasks-island_0.json,338,1,Reposition the flowerpot.,Place flowerpot on surface.,flowerpot,surface,place_on
00022-gmuS7Wgsbrx\tasks-island_0.json,341,4,Rearrange the decoration on the shelf.,Place decoration on surface.,decoration,surface,place_on
00022-gmuS7Wgsbrx\tasks-island_0.json,351,4,Organize papers in the cabinet.,Place cabinet in receptacle.,cabinet,receptacle,place_in
00022-gmuS7Wgsbrx\tasks-island_0.json,362,5,Put things in the dresser.,Place things in the dresser.,dresser,things,place_in
00022-gmuS7Wgsbrx\tasks-island_0.json,374,1,Arrange the sofa seat.,Place sofa seat on surface.,sofa seat,surface,place_on
00022-gmuS7Wgsbrx\tasks-island_0.json,377,6,Put dirty items in the basket.,Place dirty items in the basket.,basket,items,place_in
00022-gmuS7Wgsbrx\tasks-island_0.json,377,7,Arrange the plush toy.,Place plush toy in receptacle.,plush toy,receptacle,place_in
00022-gmuS7Wgsbrx\tasks-island_0.json,381,5,Arrange the sofa seat.,Place sofa seat in receptacle.,sofa seat,receptacle,place_in
00022-gmuS7Wgsbrx\tasks-island_0.json,384,7,Store items in the basket.,Place items in the basket.,basket,items,place_in
00022-gmuS7Wgsbrx\tasks-island_0.json,386,5,Set the bed table.,Place bed table on surface.,bed table,surface,place_on
00022-gmuS7Wgsbrx\tasks-island_0.json,386,6,Put the book on the rack.,Place items on the book rack.,book rack,items,place_on
00022-gmuS7Wgsbrx\tasks-island_0.json,390,6,Arrange books on the book rack.,Place book rack on surface.,book rack,surface,place_on
00022-gmuS7Wgsbrx\tasks-island_0.json,393,1,Arrange the sofa seat.,Place sofa seat on surface.,sofa seat,surface,place_on
00022-gmuS7Wgsbrx\tasks-island_0.json,400,1,Gather books from the book rack.,Place book rack on surface.,book rack,surface,place_on
00022-gmuS7Wgsbrx\tasks-island_0.json,402,4,Arrange the sofa seat.,Place sofa seat on surface.,sofa seat,surface,place_on
00023-zepmXAdrpjR\tasks-island_0.json,2,1,Put away food in the refrigerator.,Store items in the refrigerator.,refrigerator,items,store
00023-zepmXAdrpjR\tasks-island_0.json,11,3,Get a bowl from the dining area.,Pick up the bowl from the dining area.,bowl,area,pick_up
00023-zepmXAdrpjR\tasks-island_0.json,15,1,Prepare the kitchen appliance.,Wipe kitchen appliance.,kitchen appliance,appliance,wipe
00023-zepmXAdrpjR\tasks-island_0.json,47,1,Move the container.,Carry the container.,container,container,carry
00023-zepmXAdrpjR\tasks-island_0.json,48,3,Set the plate.,Place plate on surface.,plate,surface,place_on
00023-zepmXAdrpjR\tasks-island_0.json,51,3,Set the tray.,Place tray on surface.,tray,surface,place_on
00023-zepmXAdrpjR\tasks-island_0.json,53,3,Arrange the folding chair.,Place folding chair on surface.,folding chair,surface,place_on
00023-zepmXAdrpjR\tasks-island_0.json,62,2,Arrange the folding chair.,Place folding chair on surface.,folding chair,surface,place_on
00023-zepmXAdrpjR\tasks-island_0.json,64,3,Wipe the kitchen appliance.,Wipe the kitchen appliance.,kitchen appliance,appliance,wipe
00023-zepmXAdrpjR\tasks-island_0.json,70,1,Stack the container.,Stack the container.,container,container,stack
00023-zepmXAdrpjR\tasks-island_0.json,70,2,Arrange the shelf.,Place shelf on surface.,shelf,surface,place_on
00023-zepmXAdrpjR\tasks-island_0.json,81,4,Arrange the l-shaped sofa.,Place l-shaped sofa on surface.,l-shaped sofa,surface,place_on
00023-zepmXAdrpjR\tasks-island_0.json,86,4,Set the toaster for a snack.,Place toaster on surface.,toaster,surface,place_on
00023-zepmXAdrpjR\tasks-island_0.json,99,3,Arrange the bath towel.,Place bath towel on surface.,bath towel,surface,place_on
00023-zepmXAdrpjR\tasks-island_0.json,109,6,Secure the container.,Store the container.,container,container,place_in
00023-zepmXAdrpjR\tasks-island_0.json,117,4,Set the plate.,Place plate on surface.,plate,surface,place_on
00023-zepmXAdrpjR\tasks-island_0.json,118,3,Label the container.,Place a label on the container.,container,container,place_on
00023-zepmXAdrpjR\tasks-island_0.json,121,5,Prepare the kitchen appliance.,Wipe kitchen appliance.,kitchen appliance,appliance,wipe
00023-zepmXAdrpjR\tasks-island_0.json,127,2,Check the device.,Inspect the device.,device,device,inspect
00023-zepmXAdrpjR\tasks-island_0.json,129,5,Seal the container.,Close the container.,container,container,close
00023-zepmXAdrpjR\tasks-island_0.json,131,5,Arrange the rack.,Place rack on surface.,rack,surface,place_on
00023-zepmXAdrpjR\tasks-island_0.json,135,4,Empty the container.,Dump container.,container,container,dump
00023-zepmXAdrpjR\tasks-island_0.json,136,6,Arrange the l-shaped sofa.,Place l-shaped sofa on surface.,l-shaped sofa,surface,place_on
00023-zepmXAdrpjR\tasks-island_0.json,137,4,Arrange the folding chair.,Place folding chair on surface.,folding chair,surface,place_on
00023-zepmXAdrpjR\tasks-island_0.json,149,3,Set the tray.,Place tray on surface.,tray,surface,place_on
00023-zepmXAdrpjR\tasks-island_0.json,152,6,Position the lamp.,Place lamp on surface.,lamp,surface,place_on
00023-zepmXAdrpjR\tasks-island_0.json,161,1,Sort the container.,Straighten container.,container,container,straighten
00023-zepmXAdrpjR\tasks-island_0.json,161,3,Arrange the bag.,Place bag on surface.,bag,surface,place_on
00023-zepmXAdrpjR\tasks-island_0.json,170,2,Fill it from the sink.,Use the sink to fill a container.,sink,container,fill
00023-zepmXAdrpjR\tasks-island_0.json,179,4,Put items in the bag.,Place items in the bag.,bag,items,place_in
00023-zepmXAdrpjR\tasks-island_0.json,180,4,Arrange the rack.,Place rack on surface.,rack,surface,place_on
00023-zepmXAdrpjR\tasks-island_0.json,185,4,Hang clothes on the rack.,Hang items on the rack.,rack,items,hang
00023-zepmXAdrpjR\tasks-island_0.json,190,6,Arrange the l-shaped sofa.,Place l-shaped sofa on surface.,l-shaped sofa,surface,place_on
00023-zepmXAdrpjR\tasks-island_0.json,194,2,Arrange the l-shaped sofa.,Place l-shaped sofa in receptacle.,l-shaped sofa,receptacle,place_in
00023-zepmXAdrpjR\tasks-island_0.json,197,2,Arrange the folding chair.,Place folding chair on surface.,folding chair,surface,place_on
00023-zepmXAdrpjR\tasks-island_0.json,199,5,Move the container.,Carry the container.,container,container,carry
00023-zepmXAdrpjR\tasks-island_0.json,203,2,Set the plate.,Place plate on surface.,plate,surface,place_on
00023-zepmXAdrpjR\tasks-island_0.json,205,5,Clean the kitchen appliance.,Wipe kitchen appliance.,kitchen appliance,appliance,wipe
00023-zepmXAdrpjR\tasks-island_0.json,207,4,Arrange the l-shaped sofa.,Place l-shaped sofa on surface.,l-shaped sofa,surface,place_on
00023-zepmXAdrpjR\tasks-island_0.json,208,3,Arrange the shelf.,Place shelf on surface.,shelf,surface,place_on
00025-ixTj1aTMup2\tasks-island_0.json,0,4,Move the flowerpot to a different spot.,Carry the flowerpot to the different spot.,flowerpot,spot,carry
00025-ixTj1aTMup2\tasks-island_0.json,1,2,Set out the shampoo on the ledge.,Place shampoo on surface.,shampoo,surface,place_on
00025-ixTj1aTMup2\tasks-island_0.json,5,3,Position the camera for the meeting.,Place camera on surface.,camera,surface,place_on
00025-ixTj1aTMup2\tasks-island_0.json,7,3,Move the flowerpot to a sunny spot.,Carry the flowerpot to the sunny spot.,flowerpot,spot,carry
00025-ixTj1aTMup2\tasks-island_0.json,9,2,Arrange the newspaper neatly.,Place newspaper on surface.,newspaper,surface,place_on
00025-ixTj1aTMup2\tasks-island_0.json,14,3,Arrange the items on the shelf.,Place shelf on surface.,shelf,surface,place_on
00025-ixTj1aTMup2\tasks-island_0.json,19,1,Turn off the lamp in the living area.,Turn off the lamp in the living area.,lamp,area,turn_off
00025-ixTj1aTMup2\tasks-island_0.json,19,3,Set the cooker to off.,Place cooker on surface.,cooker,surface,place_on
00025-ixTj1aTMup2\tasks-island_0.json,25,3,Arrange the shampoo bottle.,Place shampoo on surface.,shampoo,surface,place_on
00025-ixTj1aTMup2\tasks-island_0.json,27,4,Set the cup on the table.,Place cup on surface.,cup,surface,place_on
00025-ixTj1aTMup2\tasks-island_0.json,29,3,Rearrange the kitchen cabinet.,Place kitchen cabinet on surface.,kitchen cabinet,surface,place_on
00025-ixTj1aTMup2\tasks-island_0.json,42,3,Set the cup down.,Place cup on surface.,cup,surface,place_on
00025-ixTj1aTMup2\tasks-island_0.json,53,2,Set the plate on the table.,Place plate on surface.,plate,surface,place_on
00025-ixTj1aTMup2\tasks-island_0.json,55,4,Hang clothes in the closet.,Hang items in the closet.,closet,items,hang
00025-ixTj1aTMup2\tasks-island_0.json,58,5,Set the toaster.,Place toaster on surface.,toaster,surface,place_on
00025-ixTj1aTMup2\tasks-island_0.json,64,2,Load the sink.,Place items in the sink.,sink,items,place_in
00025-ixTj1aTMup2\tasks-island_0.json,69,5,Set the toaster.,Place toaster on surface.,toaster,surface,place_on
00025-ixTj1aTMup2\tasks-island_0.json,76,4,Set a bottle of wine on the counter.,Place wine bottle on surface.,wine_bottle,surface,place_on
00025-ixTj1aTMup2\tasks-island_0.json,76,5,Arrange a plate for serving.,Place plate on surface.,plate,surface,place_on
00025-ixTj1aTMup2\tasks-island_0.json,77,5,Reposition the flowerpot.,Place flowerpot in receptacle.,flowerpot,receptacle,place_in
00025-ixTj1aTMup2\tasks-island_0.json,93,4,Fill a pitcher at the sink.,Use the sink to fill a container.,sink,container,fill
00025-ixTj1aTMup2\tasks-island_0.json,96,5,Set aside the plate.,Place plate on surface.,plate,surface,place_on
00025-ixTj1aTMup2\tasks-island_0.json,106,3,Reposition the plant.,Place plant on surface.,plant,surface,place_on
00025-ixTj1aTMup2\tasks-island_0.json,111,5,Put the toaster away in the kitchen cabinet.,Store items in the kitchen cabinet.,kitchen cabinet,items,store
00025-ixTj1aTMup2\tasks-island_0.json,112,1,Move the shampoo to the bathtub area.,Carry the shampoo to the bathtub area.,shampoo,area,carry
00025-ixTj1aTMup2\tasks-island_0.json,116,4,Put away the bread in the kitchen cabinet.,Store items in the kitchen cabinet.,kitchen cabinet,items,store
00025-ixTj1aTMup2\tasks-island_0.json,125,2,Move the towel to the storage area.,Carry the towel to the storage area.,towel,area,carry
00025-ixTj1aTMup2\tasks-island_0.json,126,4,Arrange the vase.,Place vase on surface.,vase,surface,place_on
00025-ixTj1aTMup2\tasks-island_0.json,127,6,Arrange the brochure in the bedroom.,Place brochure in receptacle.,brochure,receptacle,place_in
00025-ixTj1aTMup2\tasks-island_0.json,139,2,Arrange the box.,Place box on surface.,box,surface,place_on
