action,file,new,object,old,reason,tag,type
,00758-HfMobPm86Xn\tasks-island_0.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
turn_on,00758-HfMobPm86Xn\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00758-HfMobPm86Xn\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00758-HfMobPm86Xn\tasks-island_0.json,,cooker,,,vocab_gap:no_boil_action,FLAG
turn_on,00758-HfMobPm86Xn\tasks-island_0.json,,cooker,,,vocab_gap:no_boil_action,FLAG
turn_on,00758-HfMobPm86Xn\tasks-island_0.json,,cooker,,,vocab_gap:no_boil_action,FLAG
,00758-HfMobPm86Xn\tasks-island_0.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
turn_on,00758-HfMobPm86Xn\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00758-HfMobPm86Xn\tasks-island_0.json,,cooker,,,vocab_gap:no_boil_action,FLAG
turn_on,00758-HfMobPm86Xn\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00758-HfMobPm86Xn\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00758-HfMobPm86Xn\tasks-island_0.json,,cooker,,,vocab_gap:no_boil_action,FLAG
turn_on,00758-HfMobPm86Xn\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00758-HfMobPm86Xn\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00758-HfMobPm86Xn\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
,00758-HfMobPm86Xn\tasks-island_0.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
turn_on,00758-HfMobPm86Xn\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
,00758-HfMobPm86Xn\tasks-island_0.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
turn_on,00758-HfMobPm86Xn\tasks-island_0.json,,cooker,,,vocab_gap:no_boil_action,FLAG
turn_on,00758-HfMobPm86Xn\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00758-HfMobPm86Xn\tasks-island_0.json,,cooker,,,vocab_gap:no_boil_action,FLAG
turn_on,00758-HfMobPm86Xn\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00758-HfMobPm86Xn\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00758-HfMobPm86Xn\tasks-island_0.json,,cooker,,,vocab_gap:no_boil_action,FLAG
turn_on,00758-HfMobPm86Xn\tasks-island_0.json,,cooker,,,vocab_gap:no_boil_action,FLAG
turn_on,00758-HfMobPm86Xn\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00758-HfMobPm86Xn\tasks-island_0.json,,cooker,,,vocab_gap:no_boil_action,FLAG
turn_on,00758-HfMobPm86Xn\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00758-HfMobPm86Xn\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00758-HfMobPm86Xn\tasks-island_0.json,,cooker,,,vocab_gap:no_boil_action,FLAG
turn_on,00758-HfMobPm86Xn\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00758-HfMobPm86Xn\tasks-island_0.json,,cooker,,,vocab_gap:no_boil_action,FLAG
,00758-HfMobPm86Xn\tasks-island_0.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
turn_on,00802-wcojb4TFT35\tasks-island_2.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00802-wcojb4TFT35\tasks-island_2.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00802-wcojb4TFT35\tasks-island_2.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00802-wcojb4TFT35\tasks-island_2.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00802-wcojb4TFT35\tasks-island_2.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00802-wcojb4TFT35\tasks-island_2.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00802-wcojb4TFT35\tasks-island_2.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00802-wcojb4TFT35\tasks-island_2.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00802-wcojb4TFT35\tasks-island_2.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00802-wcojb4TFT35\tasks-island_2.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00802-wcojb4TFT35\tasks-island_2.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00802-wcojb4TFT35\tasks-island_2.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00802-wcojb4TFT35\tasks-island_2.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00802-wcojb4TFT35\tasks-island_2.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00802-wcojb4TFT35\tasks-island_2.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00808-y9hTuugGdiq\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00808-y9hTuugGdiq\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00808-y9hTuugGdiq\tasks-island_1.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00808-y9hTuugGdiq\tasks-island_1.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00808-y9hTuugGdiq\tasks-island_1.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00810-CrMo8WxCyVb\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00810-CrMo8WxCyVb\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00810-CrMo8WxCyVb\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00810-CrMo8WxCyVb\tasks-island_0.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00810-CrMo8WxCyVb\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00810-CrMo8WxCyVb\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00810-CrMo8WxCyVb\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00810-CrMo8WxCyVb\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00810-CrMo8WxCyVb\tasks-island_0.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00810-CrMo8WxCyVb\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00810-CrMo8WxCyVb\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00810-CrMo8WxCyVb\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00813-svBbv1Pavdk\tasks-island_0.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00813-svBbv1Pavdk\tasks-island_0.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00813-svBbv1Pavdk\tasks-island_0.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00813-svBbv1Pavdk\tasks-island_0.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00813-svBbv1Pavdk\tasks-island_0.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00814-p53SfW6mjZe\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00814-p53SfW6mjZe\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00814-p53SfW6mjZe\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00814-p53SfW6mjZe\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00814-p53SfW6mjZe\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00814-p53SfW6mjZe\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00814-p53SfW6mjZe\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00814-p53SfW6mjZe\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00814-p53SfW6mjZe\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00814-p53SfW6mjZe\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00815-h1zeeAwLh9Z\tasks-island_0.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00815-h1zeeAwLh9Z\tasks-island_0.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00815-h1zeeAwLh9Z\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00815-h1zeeAwLh9Z\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00815-h1zeeAwLh9Z\tasks-island_0.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00815-h1zeeAwLh9Z\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00815-h1zeeAwLh9Z\tasks-island_0.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00815-h1zeeAwLh9Z\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00815-h1zeeAwLh9Z\tasks-island_0.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00815-h1zeeAwLh9Z\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00815-h1zeeAwLh9Z\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00815-h1zeeAwLh9Z\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00815-h1zeeAwLh9Z\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00815-h1zeeAwLh9Z\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00820-mL8ThkuaVTM\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00820-mL8ThkuaVTM\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00820-mL8ThkuaVTM\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00820-mL8ThkuaVTM\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00820-mL8ThkuaVTM\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00820-mL8ThkuaVTM\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00820-mL8ThkuaVTM\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00820-mL8ThkuaVTM\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00821-eF36g7L6Z9M\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00821-eF36g7L6Z9M\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00823-7MXmsvcQjpJ\tasks-island_0.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00823-7MXmsvcQjpJ\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00823-7MXmsvcQjpJ\tasks-island_0.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00823-7MXmsvcQjpJ\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00823-7MXmsvcQjpJ\tasks-island_0.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00823-7MXmsvcQjpJ\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00823-7MXmsvcQjpJ\tasks-island_0.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00823-7MXmsvcQjpJ\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00824-Dd4bFSTQ8gi\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00824-Dd4bFSTQ8gi\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00824-Dd4bFSTQ8gi\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00824-Dd4bFSTQ8gi\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00824-Dd4bFSTQ8gi\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00824-Dd4bFSTQ8gi\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00824-Dd4bFSTQ8gi\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00824-Dd4bFSTQ8gi\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00824-Dd4bFSTQ8gi\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00824-Dd4bFSTQ8gi\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00824-Dd4bFSTQ8gi\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00827-BAbdmeyTvMZ\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00827-BAbdmeyTvMZ\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00827-BAbdmeyTvMZ\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00827-BAbdmeyTvMZ\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00827-BAbdmeyTvMZ\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
,00827-BAbdmeyTvMZ\tasks-island_1.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
,00827-BAbdmeyTvMZ\tasks-island_1.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
,00827-BAbdmeyTvMZ\tasks-island_1.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
,00827-BAbdmeyTvMZ\tasks-island_1.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
,00827-BAbdmeyTvMZ\tasks-island_1.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
,00829-QaLdnwvtxbs\tasks-island_0.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
,00829-QaLdnwvtxbs\tasks-island_0.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
turn_on,00832-qyAac8rV8Zk\tasks-island_1.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00832-qyAac8rV8Zk\tasks-island_1.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00832-qyAac8rV8Zk\tasks-island_1.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00832-qyAac8rV8Zk\tasks-island_1.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00832-qyAac8rV8Zk\tasks-island_1.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00832-qyAac8rV8Zk\tasks-island_1.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00832-qyAac8rV8Zk\tasks-island_1.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00832-qyAac8rV8Zk\tasks-island_1.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00832-qyAac8rV8Zk\tasks-island_1.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00832-qyAac8rV8Zk\tasks-island_1.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00835-q3zU7Yy5E5s\tasks-island_1.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00835-q3zU7Yy5E5s\tasks-island_1.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00835-q3zU7Yy5E5s\tasks-island_1.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00835-q3zU7Yy5E5s\tasks-island_1.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00835-q3zU7Yy5E5s\tasks-island_1.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00835-q3zU7Yy5E5s\tasks-island_1.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00835-q3zU7Yy5E5s\tasks-island_1.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00835-q3zU7Yy5E5s\tasks-island_1.json,,oven and stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00839-zt1RVoi7PcG\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00839-zt1RVoi7PcG\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00839-zt1RVoi7PcG\tasks-island_0.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00839-zt1RVoi7PcG\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00839-zt1RVoi7PcG\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00839-zt1RVoi7PcG\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00839-zt1RVoi7PcG\tasks-island_0.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00839-zt1RVoi7PcG\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00839-zt1RVoi7PcG\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00839-zt1RVoi7PcG\tasks-island_0.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00839-zt1RVoi7PcG\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00839-zt1RVoi7PcG\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00839-zt1RVoi7PcG\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00839-zt1RVoi7PcG\tasks-island_0.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00839-zt1RVoi7PcG\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00839-zt1RVoi7PcG\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00839-zt1RVoi7PcG\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00839-zt1RVoi7PcG\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00839-zt1RVoi7PcG\tasks-island_0.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00839-zt1RVoi7PcG\tasks-island_0.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00839-zt1RVoi7PcG\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00843-DYehNKdT76V\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00843-DYehNKdT76V\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00843-DYehNKdT76V\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00843-DYehNKdT76V\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00843-DYehNKdT76V\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00843-DYehNKdT76V\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00843-DYehNKdT76V\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00843-DYehNKdT76V\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00843-DYehNKdT76V\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00843-DYehNKdT76V\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00843-DYehNKdT76V\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00844-q5QZSEeHe5g\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00844-q5QZSEeHe5g\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
,00844-q5QZSEeHe5g\tasks-island_0.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
turn_on,00844-q5QZSEeHe5g\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00844-q5QZSEeHe5g\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00844-q5QZSEeHe5g\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00844-q5QZSEeHe5g\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
,00844-q5QZSEeHe5g\tasks-island_0.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
,00844-q5QZSEeHe5g\tasks-island_0.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
turn_on,00844-q5QZSEeHe5g\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00844-q5QZSEeHe5g\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00844-q5QZSEeHe5g\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
,00844-q5QZSEeHe5g\tasks-island_0.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
,00847-bCPU9suPUw9\tasks-island_1.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
,00847-bCPU9suPUw9\tasks-island_1.json,Turn on the bathtub.,,Turn on the bathtub faucet.,faucet not in labels; reverted to 'bathtub' + flagged,,GROUNDING_FIX+FLAG
,00847-bCPU9suPUw9\tasks-island_1.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
,00847-bCPU9suPUw9\tasks-island_1.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
turn_on,00848-ziup5kvtCCR\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00848-ziup5kvtCCR\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00848-ziup5kvtCCR\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00848-ziup5kvtCCR\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00848-ziup5kvtCCR\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00848-ziup5kvtCCR\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00848-ziup5kvtCCR\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00848-ziup5kvtCCR\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00848-ziup5kvtCCR\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00849-a8BtkwhxdRV\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
turn_on,00853-5cdEh9F2hJL\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00853-5cdEh9F2hJL\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00853-5cdEh9F2hJL\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00853-5cdEh9F2hJL\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00853-5cdEh9F2hJL\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00853-5cdEh9F2hJL\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
,00861-GLAQ4DNUx5U\tasks-island_0.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
,00861-GLAQ4DNUx5U\tasks-island_0.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
,00861-GLAQ4DNUx5U\tasks-island_0.json,Fill the shampoo.,,Fill the shampoo dispenser.,dispenser not in labels; reverted to 'shampoo',,GROUNDING_FIX
turn_on,00862-LT9Jq6dN3Ea\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00862-LT9Jq6dN3Ea\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00862-LT9Jq6dN3Ea\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00862-LT9Jq6dN3Ea\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00862-LT9Jq6dN3Ea\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00862-LT9Jq6dN3Ea\tasks-island_0.json,,fireplace,,,vocab_gap:no_ignite_action,FLAG
turn_on,00869-MHPLjHsuG27\tasks-island_1.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00869-MHPLjHsuG27\tasks-island_1.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00869-MHPLjHsuG27\tasks-island_1.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00869-MHPLjHsuG27\tasks-island_1.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00869-MHPLjHsuG27\tasks-island_1.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00869-MHPLjHsuG27\tasks-island_1.json,,stove,,,vocab_gap:no_boil_action,FLAG
turn_on,00871-VBzV5z6i1WS\tasks-island_0.json,,kettle,,,vocab_gap:no_boil_action,FLAG
