file,task_idx,step_id,rule,old_action,new_action,old_atomic_step,new_atomic_step,relation,mapping_source_op,step_orig
00035-3XYAD64HpDr/tasks-island_1.json,108,6,R4_appliance_clean,turn_off,turn_off,Turn off the oven and stove.,Turn off the oven and stove.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn off the oven and stove.
00035-3XYAD64HpDr/tasks-island_1.json,115,1,R4_roll_flag,carry,carry,Carry the yoga mat.,Carry the yoga mat.,None,+vocab_gap:roll,Roll out the yoga mat.
00035-3XYAD64HpDr/tasks-island_1.json,119,5,R2_unload,open,unload,Open dishwasher.,Unload the dishwasher.,None,+vocab_extension_v1:open->unload,Unload the dishwasher.
00035-3XYAD64HpDr/tasks-island_1.json,129,6,R4_appliance_clean,turn_on,turn_on,Turn on the oven and stove.,Turn on the oven and stove.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the oven and stove.
00043-Jfyvj3xn2aJ/tasks-island_2.json,45,1,F3_repair_FLAG,reposition,reposition,Reposition the kitchen cabinet.,Reposition the kitchen cabinet.,None,+vocab_gap:repair,Repair the kitchen cabinet.
00055-HxmXPBbFCkH/tasks-island_1.json,29,5,R4_appliance_clean,turn_on,turn_on,Turn on the stove to begin cooking.,Turn on the stove to begin cooking.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the stove to begin cooking.
00055-HxmXPBbFCkH/tasks-island_1.json,51,2,R4_appliance_clean,turn_on,turn_on,Turn on the stove.,Turn on the stove.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the stove.
00055-HxmXPBbFCkH/tasks-island_1.json,58,4,R4_appliance_clean,turn_on,turn_on,Turn on the stove.,Turn on the stove.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the stove for warm appetizers.
00055-HxmXPBbFCkH/tasks-island_1.json,68,5,R4_appliance_clean,turn_on,turn_on,Turn on the stove to boil water.,Turn on the stove to boil water.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the stove to boil water.
00055-HxmXPBbFCkH/tasks-island_1.json,91,2,R4_appliance_clean,turn_on,turn_on,Turn on the stove.,Turn on the stove.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Prep the stove.
00057-1UnKg1rAb8A/tasks-island_0.json,58,1,R3_iron,straighten,iron,Straighten items on the ironing board.,Iron the shirt on the ironing board.,on,+vocab_extension_v1:straighten->iron,Iron the shirt on the ironing board.
00057-1UnKg1rAb8A/tasks-island_0.json,70,1,R3_iron,straighten,iron,Straighten items on the ironing board.,Iron the baby's clothes on the ironing board.,on,+vocab_extension_v1:straighten->iron,Iron the baby's clothes on the ironing board.
00057-1UnKg1rAb8A/tasks-island_1.json,11,4,R4_roll_flag,inspect,inspect,Inspect the clothes dryer.,Inspect the clothes dryer.,None,+vocab_gap:roll,Lint-roll the clothes dryer filter.
00059-kJxT5qssH4H/tasks-island_1.json,38,2,F3_repair_REMAP,reposition,tighten,Reposition the sink.,Tighten the sink.,None,+vocab_extension_v1:repair_remap->tighten,Repair the sink.
00064-gQgtJ9Stk5s/tasks-island_0.json,4,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Prepare the fireplace.
00064-gQgtJ9Stk5s/tasks-island_0.json,18,2,R3_iron,straighten,iron,Straighten the ironing board.,Iron on the ironing board.,on,+vocab_extension_v1:straighten->iron,Iron on the ironing board.
00064-gQgtJ9Stk5s/tasks-island_0.json,23,4,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Prepare the fireplace.
00064-gQgtJ9Stk5s/tasks-island_0.json,30,4,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00064-gQgtJ9Stk5s/tasks-island_0.json,35,3,R4_appliance_clean,turn_on,turn_on,Turn on stovetop.,Turn on stovetop.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Cook the meal on the stovetop.
00064-gQgtJ9Stk5s/tasks-island_0.json,51,4,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Prepare the fireplace.
00064-gQgtJ9Stk5s/tasks-island_0.json,57,5,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace to warm the room.,Turn on the fireplace to warm the room.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace to warm the room.
00064-gQgtJ9Stk5s/tasks-island_0.json,72,5,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace in the living room.,Turn on the fireplace in the living room.,in,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace in the living room.
00064-gQgtJ9Stk5s/tasks-island_0.json,77,1,R4_appliance_clean,turn_off,turn_off,Turn off the stovetop.,Turn off the stovetop.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn off the stovetop.
00064-gQgtJ9Stk5s/tasks-island_0.json,77,4,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace to set the mood.,Turn on the fireplace to set the mood.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace to set the mood.
00064-gQgtJ9Stk5s/tasks-island_1.json,62,2,R4_tune_flag,set_control,set_control,Adjust the keyboard piano.,Adjust the keyboard piano.,None,+vocab_gap:no_tune_action,Tune the keyboard piano.
00064-gQgtJ9Stk5s/tasks-island_1.json,77,2,R4_tune_flag,set_control,set_control,Adjust the keyboard piano.,Adjust the keyboard piano.,None,+vocab_gap:no_tune_action,Tune the keyboard piano.
00064-gQgtJ9Stk5s/tasks-island_1.json,89,1,R4_tune_flag,set_control,set_control,Adjust the keyboard piano.,Adjust the keyboard piano.,None,+vocab_gap:no_tune_action,Tune the keyboard piano.
00081-5biL7VEkByM/tasks-island_1.json,5,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Turn on the fireplace.
00081-5biL7VEkByM/tasks-island_1.json,22,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Turn on the fireplace.
00081-5biL7VEkByM/tasks-island_1.json,42,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Turn on the fireplace.
00081-5biL7VEkByM/tasks-island_1.json,71,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00081-5biL7VEkByM/tasks-island_1.json,102,2,R4_fireplace_soft,turn_off,turn_off,Turn off the fireplace.,Turn off the fireplace.,None,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Turn off the fireplace.
00081-5biL7VEkByM/tasks-island_1.json,138,3,R4_fireplace_soft,turn_off,turn_off,Turn off the fireplace.,Turn off the fireplace.,None,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Turn off the fireplace.
00081-5biL7VEkByM/tasks-island_1.json,140,3,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00081-5biL7VEkByM/tasks-island_1.json,163,2,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00081-5biL7VEkByM/tasks-island_1.json,169,2,R3_iron,straighten,iron,Straighten the clothes.,Iron the clothes.,None,+vocab_extension_v1:straighten->iron,Iron the clothes.
00081-5biL7VEkByM/tasks-island_1.json,192,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00081-5biL7VEkByM/tasks-island_1.json,207,5,R4_fireplace_soft,turn_off,turn_off,Turn off the fireplace.,Turn off the fireplace.,None,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Turn off the fireplace.
00081-5biL7VEkByM/tasks-island_1.json,218,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Turn on the fireplace.
00081-5biL7VEkByM/tasks-island_1.json,228,3,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00081-5biL7VEkByM/tasks-island_1.json,254,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00087-YY8rqV6L6rf/tasks-island_2.json,4,1,R4_appliance_clean,turn_on,turn_on,Turn on the kettle.,Turn on the kettle.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Start the kettle.
00087-YY8rqV6L6rf/tasks-island_2.json,41,1,R4_appliance_clean,turn_on,turn_on,Turn on stove.,Turn on stove.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Preheat the stove.
00087-YY8rqV6L6rf/tasks-island_2.json,41,2,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil water in the kettle.
00087-YY8rqV6L6rf/tasks-island_2.json,45,1,R4_appliance_clean,turn_on,turn_on,Turn on the kettle.,Turn on the kettle.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the kettle.
00087-YY8rqV6L6rf/tasks-island_2.json,49,2,R4_appliance_clean,turn_on,turn_on,Turn on the stove to cook.,Turn on the stove to cook.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the stove to cook.
00087-YY8rqV6L6rf/tasks-island_2.json,105,6,R4_appliance_clean,turn_on,turn_on,Turn on the stove.,Turn on the stove.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the stove.
00087-YY8rqV6L6rf/tasks-island_2.json,116,4,R4_appliance_clean,turn_on,turn_on,Turn on the kettle.,Turn on the kettle.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the kettle.
00087-YY8rqV6L6rf/tasks-island_2.json,120,4,R4_appliance_clean,turn_on,turn_on,Turn on the kettle.,Turn on the kettle.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the kettle.
00087-YY8rqV6L6rf/tasks-island_2.json,126,6,R4_appliance_clean,turn_on,turn_on,Turn on the kettle.,Turn on the kettle.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the kettle.
00087-YY8rqV6L6rf/tasks-island_2.json,137,4,F3_repair_FLAG,reposition,reposition,Reposition the telephone.,Reposition the telephone.,None,+vocab_gap:repair,Repair the telephone.
00087-YY8rqV6L6rf/tasks-island_2.json,161,4,R4_appliance_clean,turn_on,turn_on,Turn on stove.,Turn on stove.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Cook the meal on the stove.
00087-YY8rqV6L6rf/tasks-island_2.json,170,1,R4_appliance_clean,turn_on,turn_on,Turn on stove.,Turn on stove.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Preheat the stove.
00087-YY8rqV6L6rf/tasks-island_2.json,173,1,R4_roll_flag,smooth,smooth,Smooth the mat.,Smooth the mat.,on,+vocab_gap:roll,Unroll the mat on the floor.
00096-6HRFAUDqpTb/tasks-island_0.json,100,5,R4_appliance_clean,turn_on,turn_on,Turn on the kettle.,Turn on the kettle.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the kettle.
00096-6HRFAUDqpTb/tasks-island_0.json,107,5,R4_appliance_clean,turn_on,turn_on,Turn on the kettle.,Turn on the kettle.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the kettle.
00096-6HRFAUDqpTb/tasks-island_0.json,122,4,R2_unload,open,unload,Open dishwasher.,Unload the dishwasher.,None,+vocab_extension_v1:open->unload,Unload the dishwasher.
00099-226REUyJh2K/tasks-island_1.json,18,1,R4_tune_flag,set_control,set_control,Adjust the piano.,Adjust the piano.,None,+vocab_gap:no_tune_action,Tune the piano.
00105-xWvSkKiWQpC/tasks-island_0.json,32,3,R4_roll_flag,straighten,straighten,Straighten banner.,Straighten banner.,None,+vocab_gap:roll,Roll up the banner.
00108-oStKKWkQ1id/tasks-island_0.json,45,2,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil water in the kettle.
00108-oStKKWkQ1id/tasks-island_0.json,80,2,R4_appliance_clean,turn_on,turn_on,Turn on the kettle.,Turn on the kettle.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the kettle for tea.
00108-oStKKWkQ1id/tasks-island_0.json,108,3,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil the kettle.
00108-oStKKWkQ1id/tasks-island_0.json,112,4,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Heat the kettle.
00108-oStKKWkQ1id/tasks-island_0.json,119,5,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil water in the kettle.
00108-oStKKWkQ1id/tasks-island_0.json,123,4,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil water using the kettle.
00108-oStKKWkQ1id/tasks-island_0.json,135,4,R4_roll_flag,inspect,inspect,Inspect the clothes.,Inspect the clothes.,None,+vocab_gap:roll,Lint-roll the clothes.
00108-oStKKWkQ1id/tasks-island_0.json,170,3,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil water in the kettle.
00108-oStKKWkQ1id/tasks-island_0.json,177,1,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil water with the kettle.
00108-oStKKWkQ1id/tasks-island_0.json,191,1,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil the kettle.
00109-GTV2Y73Sn5t/tasks-island_0.json,9,4,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil water in the kettle.
00109-GTV2Y73Sn5t/tasks-island_0.json,47,3,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Make a hot drink with the kettle.
00109-GTV2Y73Sn5t/tasks-island_0.json,121,2,R4_roll_flag,smooth,smooth,Smooth the mat.,Smooth the mat.,None,+vocab_gap:roll,Unroll the mat.
00109-GTV2Y73Sn5t/tasks-island_0.json,128,5,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil water in the kettle.
00109-GTV2Y73Sn5t/tasks-island_0.json,133,3,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil the kettle.
00109-GTV2Y73Sn5t/tasks-island_0.json,146,4,R4_appliance_clean,turn_on,turn_on,Turn on kettle.,Turn on kettle.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Boil the kettle.
00109-GTV2Y73Sn5t/tasks-island_0.json,151,4,R4_appliance_clean,turn_on,turn_on,Turn on the kettle.,Turn on the kettle.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Prepare the kettle.
00135-HeSYRw7eMtG/tasks-island_0.json,0,1,R4_appliance_clean,turn_on,turn_on,Turn on stove.,Turn on stove.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Preheat the stove.
00135-HeSYRw7eMtG/tasks-island_0.json,5,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00135-HeSYRw7eMtG/tasks-island_0.json,12,1,R1_light,turn_on,light,Turn on the candle.,Light the candle.,on,+vocab_extension_v1:turn_on->light; -vocab_gap:no_ignite_action,Light the candle.
00135-HeSYRw7eMtG/tasks-island_0.json,24,3,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00135-HeSYRw7eMtG/tasks-island_0.json,31,2,R4_appliance_clean,turn_off,turn_off,Turn off the stove.,Turn off the stove.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn off the stove.
00135-HeSYRw7eMtG/tasks-island_0.json,39,1,R1_light,turn_on,light,Turn on the candle.,Light the candle.,on,+vocab_extension_v1:turn_on->light; -vocab_gap:no_ignite_action,Light the candle.
00135-HeSYRw7eMtG/tasks-island_0.json,39,2,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Turn on the fireplace.
00135-HeSYRw7eMtG/tasks-island_0.json,43,2,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Turn on the fireplace.
00135-HeSYRw7eMtG/tasks-island_0.json,72,3,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00135-HeSYRw7eMtG/tasks-island_0.json,75,3,R1_light,turn_on,light,Turn on the candle on the mantel.,Light the candle on the mantel.,on,+vocab_extension_v1:turn_on->light; -vocab_gap:no_ignite_action,Light the candle on the mantel.
00135-HeSYRw7eMtG/tasks-island_0.json,80,2,R4_appliance_clean,turn_on,turn_on,Turn on the stove.,Turn on the stove.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the kitchen stove.
00135-HeSYRw7eMtG/tasks-island_0.json,81,1,R4_roll_flag,carry,carry,Carry the rug.,Carry the rug.,None,+vocab_gap:roll,Roll out the rug for exercise.
00135-HeSYRw7eMtG/tasks-island_0.json,89,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace for warmth.
00135-HeSYRw7eMtG/tasks-island_0.json,98,3,R4_appliance_clean,turn_on,turn_on,Turn on stove.,Turn on stove.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Cook on the stove.
00135-HeSYRw7eMtG/tasks-island_0.json,102,3,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Turn on the fireplace.
00135-HeSYRw7eMtG/tasks-island_0.json,102,4,F2_warm_inspect,inspect,turn_on,Inspect the toaster.,Turn on the toaster.,None,+vocab_extension_v1:inspect->turn_on,Use the toaster to warm some bread.
00135-HeSYRw7eMtG/tasks-island_0.json,106,5,R1_light,turn_on,light,Turn on the candle.,Light the candle.,on,+vocab_extension_v1:turn_on->light; -vocab_gap:no_ignite_action,Light the candle.
00135-HeSYRw7eMtG/tasks-island_0.json,109,2,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00135-HeSYRw7eMtG/tasks-island_0.json,128,2,R4_appliance_clean,turn_on,turn_on,Turn on the stove.,Turn on the stove.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the stove.
00135-HeSYRw7eMtG/tasks-island_0.json,130,4,R4_appliance_clean,turn_on,turn_on,Turn on stove.,Turn on stove.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Prepare the stove for cooking.
00135-HeSYRw7eMtG/tasks-island_0.json,133,6,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Light the fireplace.
00135-HeSYRw7eMtG/tasks-island_0.json,141,1,R1_light,turn_on,light,Turn on the candle.,Light the candle.,on,+vocab_extension_v1:turn_on->light; -vocab_gap:no_ignite_action,Light the candle.
00135-HeSYRw7eMtG/tasks-island_0.json,145,5,R4_appliance_clean,turn_on,turn_on,Turn on the stove.,Turn on the stove.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Prepare the stove.
00135-HeSYRw7eMtG/tasks-island_0.json,168,2,R4_appliance_clean,turn_off,turn_off,Turn off the stove.,Turn off the stove.,None,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn off the stove.
00135-HeSYRw7eMtG/tasks-island_0.json,171,2,R4_appliance_clean,turn_on,turn_on,Turn on the stove.,Turn on the stove.,on,-vocab_gap:*; +idiom_ok:turn_on_appliance,Turn on the stove.
00135-HeSYRw7eMtG/tasks-island_0.json,174,3,R1_light,turn_on,light,Turn on the candle.,Light the candle.,on,+vocab_extension_v1:turn_on->light; -vocab_gap:no_ignite_action,Light the candle.
00135-HeSYRw7eMtG/tasks-island_0.json,192,1,R4_fireplace_soft,turn_on,turn_on,Turn on the fireplace.,Turn on the fireplace.,on,-vocab_gap:no_ignite_action; +assume_gas_fireplace,Turn on the fireplace.
00135-HeSYRw7eMtG/tasks-island_0.json,199,3,R1_light,turn_on,light,Turn on the candle.,Light the candle.,on,+vocab_extension_v1:turn_on->light; -vocab_gap:no_ignite_action,Light the candle.
00135-HeSYRw7eMtG/tasks-island_0.json,205,1,R4_roll_flag,carry,carry,Carry the rug in the kitchen.,Carry the rug in the kitchen.,in,+vocab_gap:roll,Roll out the rug in the kitchen.
00135-HeSYRw7eMtG/tasks-island_0.json,206,7,R1_light,turn_on,light,Turn on the candle.,Light the candle.,on,+vocab_extension_v1:turn_on->light; -vocab_gap:no_ignite_action,Light the candle.
